status,site_name,street,zip_code,city,country,country_code,latitude,longitude,operator,verified_for_trucks,green_certified,lots_partner,restrooms,food,wifi,card_terminal,truck_parking,showers,truck_wash,google_maps_url,date_when_added_to_list,source,comments,accuracy_score,identification_document
200,SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA,"RODOVIA BR  324,  6656",41230200,SALVADOR,Brazil,BR,-12.900758,-38.451933,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=SODIC%20SOCIEDADE%20REVENDEDORA%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR%20%20324%2C%20%206656%20SALVADOR%20BA,2025-10-29,ANP API v1,,84.0,15847874000318
200,FIXXOIL COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA AFONSO CELSO,  40",28230000,SAO FRANCISCO DE ITABAPOANA,Brazil,BR,-21.474935,-41.114158,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=FIXXOIL%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20AFONSO%20CELSO%2C%20%2040%20SAO%20FRANCISCO%20DE%20ITABAPOANA%20RJ,2025-10-29,ANP API v1,,86.0,18097470000180
200,PLANALTO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,"RODOVIA BR 230 KM 41,  S/N",58301645,SANTA RITA,Brazil,BR,-15.796119,-47.888252,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=PLANALTO%20COMERCIO%20DE%20COMBUSTIVEIS%20E%20LUBRIFICANTES%20LTDA%20RODOVIA%20BR%20230%20KM%2041%2C%20%20S%2FN%20SANTA%20RITA%20PB,2025-10-29,ANP API v1,,86.0,14547859000120
200,GALOP GASOLINA LUBRIFICANTES E PECAS LTDA,"RODOVIA PRESIDENTE DUTRA,  KM4",25586140,SAO JOAO DE MERITI,Brazil,BR,-14.857959,-40.849224,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=GALOP%20GASOLINA%20LUBRIFICANTES%20E%20PECAS%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20KM4%20SAO%20JOAO%20DE%20MERITI%20RJ,2025-10-29,ANP API v1,,87.0,31953466000135
200,POSTO EMBAIXADOR LTDA,"RODOVIA PRESIDENTE DUTRA,  SN",27534010,RESENDE,Brazil,BR,-22.779159,-45.14451,BANDEIRA BRANCA,true,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20EMBAIXADOR%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20SN%20RESENDE%20RJ,2025-10-29,ANP API v1,,100.0,31465255000153
200,MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA," LOC  BR 230 KM 31,  S/N",58309602,BAYEUX,Brazil,BR,-15.796119,-47.888252,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=MOTOGAS%20INDUSTRIA%20DE%20COMPRESSAO%20E%20COMERCIO%20DE%20GAS%20NATURAL%20LTDA%20%20LOC%20%20BR%20230%20KM%2031%2C%20%20S%2FN%20BAYEUX%20PB,2025-10-29,ANP API v1,,86.0,01420327000185
200,IBN PINTO E SILVA & CIA LTDA,"RODOVIA AL-110,  678",57302802,ARAPIRACA,Brazil,BR,-9.751756,-36.636632,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=IBN%20PINTO%20E%20SILVA%20%26%20CIA%20LTDA%20RODOVIA%20AL-110%2C%20%20678%20ARAPIRACA%20AL,2025-10-29,ANP API v1,,87.0,01242690000158
200,POSTO RIO ESTORIL LTDA,"RODOVIA BR 101,  S/N",28800000,RIO BONITO,Brazil,BR,-22.56636,-55.68964,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20RIO%20ESTORIL%20LTDA%20RODOVIA%20BR%20101%2C%20%20S%2FN%20RIO%20BONITO%20RJ,2025-10-29,ANP API v1,,86.0,27188960000183
200,POSTO DE COMBUSTIVEIS ROUTE 206 LTDA ME,"RODOVIA BR 101,  S/N°",28860000,CASIMIRO DE ABREU,Brazil,BR,-8.22748,-36.361136,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20COMBUSTIVEIS%20ROUTE%20206%20LTDA%20ME%20RODOVIA%20BR%20101%2C%20%20S%2FN%C2%B0%20CASIMIRO%20DE%20ABREU%20RJ,2025-10-29,ANP API v1,,85.0,10172504000142
200,BOQUEIRAO COMERCIO DE DERIVADOS DE PETROLEO LTDA,"RODOVIA BR 222 KM 21,  S/N",61616000,CAUCAIA,Brazil,BR,-3.736921,-39.433032,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=BOQUEIRAO%20COMERCIO%20DE%20DERIVADOS%20DE%20PETROLEO%20LTDA%20RODOVIA%20BR%20222%20KM%2021%2C%20%20S%2FN%20CAUCAIA%20CE,2025-10-29,ANP API v1,,86.0,07130954000168
200,PETROLEO SUAPE LTDA,"RODOVIA PE 60,  6927",54521010,CABO DE SANTO AGOSTINHO,Brazil,BR,-8.304352,-35.021321,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=PETROLEO%20SUAPE%20LTDA%20RODOVIA%20PE%2060%2C%20%206927%20CABO%20DE%20SANTO%20AGOSTINHO%20PE,2025-10-29,ANP API v1,,86.0,03129077000154
200,POSTO RIO SAO PAULO LTDA,"RODOVIA PRESIDENTE DUTRA,  5130",25565350,SAO JOAO DE MERITI,Brazil,BR,-22.779089,-43.394638,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20RIO%20SAO%20PAULO%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%205130%20SAO%20JOAO%20DE%20MERITI%20RJ,2025-10-29,ANP API v1,,86.0,31918576000166
200,POSTO KM 13 DA DUTRA LTDA,"RODOVIA PRESIDENTE DUTRA,  13006",26010003,NOVA IGUACU,Brazil,BR,-22.752405,-43.437386,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20KM%2013%20DA%20DUTRA%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%2013006%20NOVA%20IGUACU%20RJ,2025-10-29,ANP API v1,,82.0,00118442000137
200,POSTO DE GASOLINA CIDADE DO PORTO LTDA,"RODOVIA RIO SANTOS,  S/N",23815550,ITAGUAI,Brazil,BR,-22.877419,-43.73559,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20CIDADE%20DO%20PORTO%20LTDA%20RODOVIA%20RIO%20SANTOS%2C%20%20S%2FN%20ITAGUAI%20RJ,2025-10-29,ANP API v1,,86.0,10317382000135
200,AUTO POSTO LUAR DA RIO SAO PAULO LTDA,"ESTRADA RIO SAO PAULO KM 31,  5996",23075246,RIO DE JANEIRO,Brazil,BR,-23.55214,-46.647198,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20LUAR%20DA%20RIO%20SAO%20PAULO%20LTDA%20ESTRADA%20RIO%20SAO%20PAULO%20KM%2031%2C%20%205996%20RIO%20DE%20JANEIRO%20RJ,2025-10-29,ANP API v1,,87.0,05616264000198
200,POSTO DE GASOLINA IMPERATRIZ LTDA,"RODOVIA PRESIDENTE DUTRA,  17.869",26030003,NOVA IGUACU,Brazil,BR,-22.737827,-43.486997,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20IMPERATRIZ%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%2017.869%20NOVA%20IGUACU%20RJ,2025-10-29,ANP API v1,,81.0,30815666000169
200,POSTO CAMPEAO NACIONAL LTDA,"RODOVIA BR 408,  SN",55825000,PAUDALHO,Brazil,BR,-8.078006,-34.992179,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20CAMPEAO%20NACIONAL%20LTDA%20RODOVIA%20BR%20408%2C%20%20SN%20PAUDALHO%20PE,2025-10-29,ANP API v1,,86.0,19213585000156
200,AUTO POSTO LUAR DA RIO SANTOS I LTDA,"ESTRADA DO GANDU ESQ C/BR101,  SN",23560150,RIO DE JANEIRO,Brazil,BR,-13.74509,-39.486877,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20LUAR%20DA%20RIO%20SANTOS%20I%20LTDA%20ESTRADA%20DO%20GANDU%20ESQ%20C%2FBR101%2C%20%20SN%20RIO%20DE%20JANEIRO%20RJ,2025-10-29,ANP API v1,,86.0,11103499000189
200,M. LUZ COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA BR 116,  9310",60850015,FORTALEZA,Brazil,BR,-4.126878,-38.484455,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=M.%20LUZ%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR%20116%2C%20%209310%20FORTALEZA%20CE,2025-10-29,ANP API v1,,88.0,08912686000107
200,PETROCAL PETROLEO CAVALCANTI LIMITADA,"RODOVIA BR 101 SUL,  S/N",50790900,RECIFE,Brazil,BR,-22.487692,-55.721615,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=PETROCAL%20PETROLEO%20CAVALCANTI%20LIMITADA%20RODOVIA%20BR%20101%20SUL%2C%20%20S%2FN%20RECIFE%20PE,2025-10-29,ANP API v1,,86.0,12781233000310
200,POSTO IMBOASSICA COMERCIO E SERVICOS LTDA,"RODOVIA AMARAL PEIXOTO,  S/N",27932050,MACAE,Brazil,BR,-21.768497,-41.363128,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20IMBOASSICA%20COMERCIO%20E%20SERVICOS%20LTDA%20RODOVIA%20AMARAL%20PEIXOTO%2C%20%20S%2FN%20MACAE%20RJ,2025-10-29,ANP API v1,,87.0,31341944000156
200,AUTO POSTO DE SERVICOS VIA DUTRA 1 LTDA,"RODOVIA PRESIDENTE DUTRA,  17500",26020005,NOVA IGUACU,Brazil,BR,-22.739848,-43.461476,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20DE%20SERVICOS%20VIA%20DUTRA%201%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%2017500%20NOVA%20IGUACU%20RJ,2025-10-29,ANP API v1,,86.0,04010834000139
200,POSTO DE GASOLINA RENAZA DE MAGE LTDA,"RODOVIA RIO-TERESOPOLIS,  16.886",25900001,MAGE,Brazil,BR,-22.650701,-43.168624,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20RENAZA%20DE%20MAGE%20LTDA%20RODOVIA%20RIO-TERESOPOLIS%2C%20%2016.886%20MAGE%20RJ,2025-10-29,ANP API v1,,86.0,03381699000175
200,AUTO POSTO PACHECO LTDA,"RODOVIA BR-116,  22730",81690500,CURITIBA,Brazil,BR,-29.503177,-51.107314,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20PACHECO%20LTDA%20RODOVIA%20BR-116%2C%20%2022730%20CURITIBA%20PR,2025-10-29,ANP API v1,,86.0,22310597000103
200,POSTO DE GASOLINA MAC STOP LTDA,"RODOVIA GOVERNADOR MARIO COVAS  BR 101,  0",24855140,ITABORAI,Brazil,BR,-11.28627,-37.461197,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20MAC%20STOP%20LTDA%20RODOVIA%20GOVERNADOR%20MARIO%20COVAS%20%20BR%20101%2C%20%200%20ITABORAI%20RJ,2025-10-29,ANP API v1,,86.0,36381578000182
200,POSTO GRANDE PARADA LTDA,"RODOVIA DOS METALURGICOS,  8300",27258000,VOLTA REDONDA,Brazil,BR,-22.575871,-44.075716,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20GRANDE%20PARADA%20LTDA%20RODOVIA%20DOS%20METALURGICOS%2C%20%208300%20VOLTA%20REDONDA%20RJ,2025-10-29,ANP API v1,,84.0,00071508000180
200,REDE 1000 LTDA,"RODOVIA MG 424,  S/N",33600000,PEDRO LEOPOLDO,Brazil,BR,-20.91575,-46.140136,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=REDE%201000%20LTDA%20RODOVIA%20MG%20424%2C%20%20S%2FN%20PEDRO%20LEOPOLDO%20MG,2025-10-29,ANP API v1,,85.0,17610403000155
200,POSTO ABREU DOIS LTDA,"RODOVIA BR 101 KM 303,  S/N",24461000,SAO GONCALO,Brazil,BR,-15.796119,-47.888252,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20ABREU%20DOIS%20LTDA%20RODOVIA%20BR%20101%20KM%20303%2C%20%20S%2FN%20SAO%20GONCALO%20RJ,2025-10-29,ANP API v1,,86.0,04991379000108
200,AUTO POSTO TREVO DE PRAIA SECA LTDA,"RODOVIA AMARAL PEIXOTO,  76.600",28993975,SAQUAREMA,Brazil,BR,-22.83498,-42.134545,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20TREVO%20DE%20PRAIA%20SECA%20LTDA%20RODOVIA%20AMARAL%20PEIXOTO%2C%20%2076.600%20SAQUAREMA%20RJ,2025-10-29,ANP API v1,,87.0,04701270000180
200,POSTO SAPATAO COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA BR-116,  7455",93351155,NOVO HAMBURGO,Brazil,BR,-29.650808,-51.143737,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20SAPATAO%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR-116%2C%20%207455%20NOVO%20HAMBURGO%20RS,2025-10-29,ANP API v1,,86.0,43510250000184
200,POSTO PONTE ACU LTDA,"RODOVIA BR 101 KM 112,  SN",88375000,NAVEGANTES,Brazil,BR,-8.22748,-36.361136,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PONTE%20ACU%20LTDA%20RODOVIA%20BR%20101%20KM%20112%2C%20%20SN%20NAVEGANTES%20SC,2025-10-29,ANP API v1,,87.0,84311190000158
200,POSTO SPINASSE LTDA,"RODOVIA ES-10,  S/N",29190010,ARACRUZ,Brazil,BR,-19.202429,-40.326824,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20SPINASSE%20LTDA%20RODOVIA%20ES-10%2C%20%20S%2FN%20ARACRUZ%20ES,2025-10-29,ANP API v1,,86.0,01291148000195
200,POSTO DE COMBUSTIVEIS TREVO DE MANILHA LTDA,"RODOVIA GOVERNADOR MARIO COVAS - BR 101,  S/N",24855148,ITABORAI,Brazil,BR,-11.286267,-37.461168,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20COMBUSTIVEIS%20TREVO%20DE%20MANILHA%20LTDA%20RODOVIA%20GOVERNADOR%20MARIO%20COVAS%20-%20BR%20101%2C%20%20S%2FN%20ITABORAI%20RJ,2025-10-29,ANP API v1,,87.0,18936123000102
200,POSTO OLIVEIRA LTDA,"ESTRADA BR 101,  49 50",28800000,RIO BONITO,Brazil,BR,-15.796119,-47.888252,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20OLIVEIRA%20LTDA%20ESTRADA%20BR%20101%2C%20%2049%2050%20RIO%20BONITO%20RJ,2025-10-29,ANP API v1,,86.0,28621019000174
200,POSTO PARADA ANGELICA LTDA,"AVENIDA AUTOMOVEL CLUB,  SN",25272405,DUQUE DE CAXIAS,Brazil,BR,-22.613744,-43.197748,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PARADA%20ANGELICA%20LTDA%20AVENIDA%20AUTOMOVEL%20CLUB%2C%20%20SN%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,86.0,30545109000175
200,POSTO ESTRELA DO MAR LTDA," PR DA ALDEIA,  SN",28940090,SAO PEDRO DA ALDEIA,Brazil,BR,-22.83817,-42.102818,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20ESTRELA%20DO%20MAR%20LTDA%20%20PR%20DA%20ALDEIA%2C%20%20SN%20SAO%20PEDRO%20DA%20ALDEIA%20RJ,2025-10-29,ANP API v1,,87.0,31192719000103
200,AUTO POSTO ARACAS LTDA,"RODOVIA DARLY SANTOS,  S/N",29104360,VILA VELHA,Brazil,BR,-20.388512,-40.335663,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20ARACAS%20LTDA%20RODOVIA%20DARLY%20SANTOS%2C%20%20S%2FN%20VILA%20VELHA%20ES,2025-10-29,ANP API v1,,86.0,30564108000178
200,AUTO POSTO CONTORNO LTDA,"RODOVIA BR 101,  S/N",29140970,CARIACICA,Brazil,BR,-22.56636,-55.68964,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20CONTORNO%20LTDA%20RODOVIA%20BR%20101%2C%20%20S%2FN%20CARIACICA%20ES,2025-10-29,ANP API v1,,86.0,27016518000170
200,J MENDES REVENDEDORA DE COMBUSTIVEIS E DERIVADOS LTDA,"AVENIDA FRANCISCO MOTA,  1778",59625526,MOSSORO,Brazil,BR,-5.190045,-37.307813,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=J%20MENDES%20REVENDEDORA%20DE%20COMBUSTIVEIS%20E%20DERIVADOS%20LTDA%20AVENIDA%20FRANCISCO%20MOTA%2C%20%201778%20MOSSORO%20RN,2025-10-29,ANP API v1,,86.0,03315118000105
200,POSTO BJ COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA RJ 116,  SN",28660000,BOM JARDIM,Brazil,BR,-21.824242,-42.084671,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20BJ%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20RJ%20116%2C%20%20SN%20BOM%20JARDIM%20RJ,2025-10-29,ANP API v1,,83.0,10862817000122
200,POSTO DE GASOLINA NUNES & COSTA LIMITADA,"RODOVIA AMARAL PEIXOTO,  273",28993000,SAQUAREMA,Brazil,BR,-21.761728,-41.353262,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20NUNES%20%26%20COSTA%20LIMITADA%20RODOVIA%20AMARAL%20PEIXOTO%2C%20%20273%20SAQUAREMA%20RJ,2025-10-29,ANP API v1,,86.0,32144917000156
200,AUTO POSTO CAMPOMAR LTDA,"RODOVIA AMARAL PEIXOTO,  SN",28890001,RIO DAS OSTRAS,Brazil,BR,-21.768497,-41.363128,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20CAMPOMAR%20LTDA%20RODOVIA%20AMARAL%20PEIXOTO%2C%20%20SN%20RIO%20DAS%20OSTRAS%20RJ,2025-10-29,ANP API v1,,89.0,02968516000150
200,COMERCIAL H KARL ALLERS LTDA,"RODOVIA PRESIDENTE DUTRA,  S/N",27175000,PIRAI,Brazil,BR,-14.857959,-40.849224,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=COMERCIAL%20H%20KARL%20ALLERS%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20PIRAI%20RJ,2025-10-29,ANP API v1,,88.0,31423015000196
200,AUTO SERVICO SAO CRISTOVAO LTDA,"AVENIDA MARIO GURGEL,  3.940",29147345,CARIACICA,Brazil,BR,-20.337303,-40.391162,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20SERVICO%20SAO%20CRISTOVAO%20LTDA%20AVENIDA%20MARIO%20GURGEL%2C%20%203.940%20CARIACICA%20ES,2025-10-29,ANP API v1,,86.0,27396415000182
200,POSTO LAGOMAR DE MACAE LTDA,"RODOVIA RJ-106 KM 184 ROD.AMARAL PEIXOTO,  S/N",27970020,MACAE,Brazil,BR,-22.036966,-42.166167,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20LAGOMAR%20DE%20MACAE%20LTDA%20RODOVIA%20RJ-106%20KM%20184%20ROD.AMARAL%20PEIXOTO%2C%20%20S%2FN%20MACAE%20RJ,2025-10-29,ANP API v1,,85.0,02453614000154
200,POSTO CARRETEIRO LTDA,"RODOVIA WASHINGTON LUIZ,  21562",25251745,DUQUE DE CAXIAS,Brazil,BR,-22.393496,-43.133712,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20CARRETEIRO%20LTDA%20RODOVIA%20WASHINGTON%20LUIZ%2C%20%2021562%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,86.0,28752913000183
200,AUTO POSTO NOVO PEDAGIO LTDA,"RODOVIA PRESIDENTE DUTRA,  S/N",23890001,SEROPEDICA,Brazil,BR,-14.857959,-40.849224,VIBRA,true,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20NOVO%20PEDAGIO%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20SEROPEDICA%20RJ,2025-10-29,ANP API v1,,100.0,01797812000172
200,PETROCAL PETROLEO CAVALCANTI LIMITADA,"RODOVIA BR 232 KM 37/38,  S/N",55602000,VITORIA DE SANTO ANTAO,Brazil,BR,-22.487692,-55.721615,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=PETROCAL%20PETROLEO%20CAVALCANTI%20LIMITADA%20RODOVIA%20BR%20232%20KM%2037%2F38%2C%20%20S%2FN%20VITORIA%20DE%20SANTO%20ANTAO%20PE,2025-10-29,ANP API v1,,86.0,12781233000824
200,PALLADIUM COMERCIO VAREJISTA DE COMBUSTIVEL LTDA,"RODOVIA BR - 356,  S/N",28200000,SAO JOAO DA BARRA,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=PALLADIUM%20COMERCIO%20VAREJISTA%20DE%20COMBUSTIVEL%20LTDA%20RODOVIA%20BR%20-%20356%2C%20%20S%2FN%20SAO%20JOAO%20DA%20BARRA%20RJ,2025-10-29,ANP API v1,,86.0,13412918000270
200,POSTO SOL DA DUTRA LTDA.,"RODOVIA PRESIDENTE DUTRA,  S/N",27536000,RESENDE,Brazil,BR,-14.857959,-40.849224,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20SOL%20DA%20DUTRA%20LTDA.%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20RESENDE%20RJ,2025-10-29,ANP API v1,,86.0,06012414000460
200,BARRIGAO COMERCIAL LTDA,"RODOVIA BR-116, KM 594, LADO ESQUERDO,  01",36905000,MANHUACU,Brazil,BR,-22.362914,-42.942167,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=BARRIGAO%20COMERCIAL%20LTDA%20RODOVIA%20BR-116%2C%20KM%20594%2C%20LADO%20ESQUERDO%2C%20%2001%20MANHUACU%20MG,2025-10-29,ANP API v1,,86.0,22265797000191
200,MELLO BEZERRA COMERCIAL DE COMBUSTIVEL LTDA.,"RODOVIA ESTRADA DO COCO, KM 22,  S/N",42829710,CAMACARI,Brazil,BR,-20.305832,-44.01751,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=MELLO%20BEZERRA%20COMERCIAL%20DE%20COMBUSTIVEL%20LTDA.%20RODOVIA%20ESTRADA%20DO%20COCO%2C%20KM%2022%2C%20%20S%2FN%20CAMACARI%20BA,2025-10-29,ANP API v1,,85.0,04718804000181
200,COMERCIAL PARAKY DE COMBUSTIVEIS LTDA.,"RODOVIA BA. 093, KM 01,  S/N",43700000,SIMOES FILHO,Brazil,BR,-11.746189,-42.089382,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=COMERCIAL%20PARAKY%20DE%20COMBUSTIVEIS%20LTDA.%20RODOVIA%20BA.%20093%2C%20KM%2001%2C%20%20S%2FN%20SIMOES%20FILHO%20BA,2025-10-29,ANP API v1,,83.0,02988538000181
200,AUTO POSTO ESPACIAL LTDA,"RODOVIA ROD BR 304, KM 295, DIST. IND. IV - DIM IV,  S/N",59286400,MACAIBA,Brazil,BR,25.776646,86.188979,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20ESPACIAL%20LTDA%20RODOVIA%20ROD%20BR%20304%2C%20KM%20295%2C%20DIST.%20IND.%20IV%20-%20DIM%20IV%2C%20%20S%2FN%20MACAIBA%20RN,2025-10-29,ANP API v1,,87.0,24187833000171
200,POSTO MARACAJA LTDA,"RODOVIA PE 90,  S/N",55750000,SURUBIM,Brazil,BR,-8.426177,-38.160166,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20MARACAJA%20LTDA%20RODOVIA%20PE%2090%2C%20%20S%2FN%20SURUBIM%20PE,2025-10-29,ANP API v1,,86.0,24336166000141
200,POSTO PINHEIRO LTDA,"RODOVIA BR-116,  15800",95059520,CAXIAS DO SUL,Brazil,BR,-29.147535,-51.140899,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PINHEIRO%20LTDA%20RODOVIA%20BR-116%2C%20%2015800%20CAXIAS%20DO%20SUL%20RS,2025-10-29,ANP API v1,,86.0,88621073000141
200,ECORODO BR 040 COMBUSTIVEIS LTDA,"RODOVIA BR 040,  SN",25725650,PETROPOLIS,Brazil,BR,-8.227306,-36.360639,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=ECORODO%20BR%20040%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR%20040%2C%20%20SN%20PETROPOLIS%20RJ,2025-10-29,ANP API v1,,86.0,13672382000141
200,POSTO BELLAS SAO PEDRO DA ALDEIA LTDA,"RODOVIA RJ 140,  S/N",28943042,SAO PEDRO DA ALDEIA,Brazil,BR,-22.862001,-42.050146,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20BELLAS%20SAO%20PEDRO%20DA%20ALDEIA%20LTDA%20RODOVIA%20RJ%20140%2C%20%20S%2FN%20SAO%20PEDRO%20DA%20ALDEIA%20RJ,2025-10-29,ANP API v1,,86.0,28683355000141
200,UNIPOSTO DERIVADOS DE PETROLEO LTDA,"RODOVIA ENGENHEIRO FABIANO VIVACQUA,  2114",29316258,CACHOEIRO DE ITAPEMIRIM,Brazil,BR,-20.880382,-41.097643,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=UNIPOSTO%20DERIVADOS%20DE%20PETROLEO%20LTDA%20RODOVIA%20ENGENHEIRO%20FABIANO%20VIVACQUA%2C%20%202114%20CACHOEIRO%20DE%20ITAPEMIRIM%20ES,2025-10-29,ANP API v1,,85.0,39281274000131
200,AUTO POSTO MATE AMARGO LTDA,"RODOVIA PRESIDENTE DUTRA,  SN",27534010,RESENDE,Brazil,BR,-22.779159,-45.14451,RAIZEN,true,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20MATE%20AMARGO%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20SN%20RESENDE%20RJ,2025-10-29,ANP API v1,,100.0,29178001000102
200,POSTO MONTE BELO II - COMERCIO DE COMBUSTIVEIS LTDA," BR 304, KM 05  - QUADRA  - R,  S/N",59280000,MACAIBA,Brazil,BR,-23.29888,-48.055283,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20MONTE%20BELO%20II%20-%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20%20BR%20304%2C%20KM%2005%20%20-%20QUADRA%20%20-%20R%2C%20%20S%2FN%20MACAIBA%20RN,2025-10-29,ANP API v1,,86.0,04069473000104
